order_id;customer_id;order_date;delivery_date;product;category;price;quantity;discount;state;channel;payment_type;return_flag
692;f875b4e4-7df2-4693-889c-ffffcd64ba53;18/03/2025;27/03/2025;Sequi;Infantil;324.58;4;0.83;MG;Loja Física;Carteira Digital;Sim
693;9de891d9-c68c-4e5a-88d4-cb68c9496258;28/05/2025;02/06/2025;Impedit;Beleza;106.38;1;9.62;RJ;App;Boleto;Sim
694;22fc73cc-778d-4ec0-94c8-90c9bddf6786;07/02/2025;10/02/2025;Voluptatem;Perfumes;354.2;3;1.0;PR;Loja Física;Pix;Não
695;e8e8f3de-0d61-4725-ba59-33ffd575e197;14/02/2025;17/02/2025;Libero;Cabelos;228.66;1;7.28;RJ;Site;Carteira Digital;Não
696;58db313e-95e6-4a44-a6f8-dd8a7ab888b5;06/06/2025;11/06/2025;Delectus;Cabelos;236.88;1;41.5;SP;App;Cartão de Crédito;Não
697;a361435f-d58d-4792-92fa-32ed65d687a5;20/02/2025;26/02/2025;Neque;Beleza;324.6;4;35.1;PR;Loja Física;Carteira Digital;Sim
698;518fa8b9-5c26-45b5-bddc-c3c71a7670ca;01/02/2025;06/02/2025;Beatae;Beleza;30.35;2;29.31;SP;Site;Boleto;Não
699;0dcc4c90-0e9d-407b-8f1a-45bf790075e1;03/04/2025;08/04/2025;Maiores;Beleza;477.56;3;46.74;DF;Site;Pix;Não
700;4c3bf30b-3ab4-46e7-8486-ba2b3206889b;28/02/2025;06/03/2025;Nisi;Perfumes;172.13;1;8.23;DF;Loja Física;Pix;Sim
701;79acbd06-a246-4d78-bb4a-352f21db81a8;15/03/2025;20/03/2025;Nihil;Infantil;492.75;2;17.94;SC;Site;Pix;Não
702;1d860aa8-fea9-4c46-81de-a7ad4ecce4fd;19/04/2025;28/04/2025;Necessitatibus;Pele;223.96;4;3.93;MG;App;Cartão de Crédito;Não
703;79ee4716-cf0a-4c27-a944-0009104da3a4;26/01/2025;01/02/2025;Tempore;Perfumes;142.33;2;2.08;DF;App;Boleto;Não
704;3286ea9d-8040-4f4e-b96f-ae5e8cfc0906;04/05/2025;08/05/2025;Quis;Maquiagem;170.75;4;0.35;SP;Site;Cartão de Crédito;Sim
705;5e436c2b-913f-4c80-af9d-b72e8b5ca00c;01/07/2025;06/07/2025;Laudantium;Infantil;51.08;3;31.65;BA;Loja Física;Carteira Digital;Sim
706;7d9fbcef-0ed5-4d91-8bc3-0f52c1e42549;24/02/2025;01/03/2025;Suscipit;Maquiagem;274.51;4;24.19;SP;App;Carteira Digital;Não
707;fe70f732-2f30-48c3-a0f1-d2fd5f808a45;25/01/2025;02/02/2025;Autem;Maquiagem;165.9;3;9.14;RS;App;Pix;Sim
708;1e520992-ffaf-4242-9273-7d34948949aa;28/04/2025;05/05/2025;Quas;Perfumes;151.16;4;28.34;SP;Loja Física;Boleto;Sim
709;bf6ef32a-7020-4d5f-850c-4d3763f6f3b2;07/03/2025;11/03/2025;Earum;Perfumes;245.99;3;40.91;MG;Site;Boleto;Sim
710;40f93f6a-c48c-4f00-be5b-288b2191958b;12/02/2025;16/02/2025;Esse;Cabelos;415.04;1;8.62;SP;App;Cartão de Crédito;Não
711;516e2e7a-1812-414c-8762-964b6e64f3fb;09/03/2025;14/03/2025;Voluptas;Cabelos;324.61;1;1.57;MG;Loja Física;Pix;Não
712;a24de776-f40f-4fa1-bf0c-9cef8a310826;20/03/2025;26/03/2025;Tempore;Infantil;344.55;4;4.47;RJ;Site;Carteira Digital;Não
713;4718512e-9c8b-4c36-b0e9-6d653e2dc314;08/07/2025;12/07/2025;Harum;Maquiagem;153.47;3;22.38;BA;App;Carteira Digital;Sim
714;04f715c8-ac56-4fe7-81a2-9fabb79ed297;19/01/2025;20/01/2025;Commodi;Infantil;319.61;4;17.8;SC;Site;Carteira Digital;Sim
715;03ef5b63-09b8-4f39-a540-a7ce4ba700e7;28/06/2025;04/07/2025;Excepturi;Cabelos;437.3;2;2.23;RJ;Site;Cartão de Crédito;Não
716;3203a581-bed3-421f-90e7-969d13f94cf5;28/01/2025;01/02/2025;Iusto;Maquiagem;303.22;1;40.73;BA;App;Pix;Não
717;1b38baae-034a-4fd6-b7e0-62cbb2cb4f0d;10/05/2025;20/05/2025;Cum;Infantil;219.65;1;46.73;DF;Loja Física;Carteira Digital;Sim
718;9f6b3bc3-c20c-4cdd-bb3c-2dc54981835d;07/06/2025;16/06/2025;Voluptatibus;Cabelos;110.15;2;15.35;PR;App;Boleto;Não
719;00c03055-9eb4-4d83-a21f-a1587a5bc450;25/04/2025;27/04/2025;Ipsum;Beleza;289.3;4;14.92;SC;App;Boleto;Sim
720;2cc98e45-ea9a-412b-9f26-ad5cecd9b3fc;22/04/2025;26/04/2025;Voluptatibus;Infantil;159.7;1;10.3;DF;App;Pix;Sim
721;4f31b067-7d04-415f-9175-1ba1ab0c9595;03/05/2025;05/05/2025;Fuga;Pele;394.66;1;36.14;PR;App;Pix;Não
722;beb60e5e-80dc-48dc-bf26-3193fd46f07c;02/04/2025;11/04/2025;Quis;Infantil;162.44;4;8.93;RJ;Site;Boleto;Não
723;d3f2af8a-bda9-4778-bb66-08c7416fbbff;13/03/2025;18/03/2025;Sint;Infantil;463.94;2;6.36;DF;App;Pix;Não
724;1d0078db-e117-4474-b66e-5ca750f02e10;28/05/2025;01/06/2025;Dolores;Maquiagem;278.19;2;5.68;RJ;Site;Carteira Digital;Sim
725;be2513e8-7df1-4e46-97b2-63321b1c99d8;13/02/2025;13/02/2025;Blanditiis;Perfumes;499.75;3;43.26;DF;Loja Física;Pix;Sim
726;89b3cab9-c8a7-4183-82db-87f5fb4f1ce8;25/04/2025;30/04/2025;Nemo;Maquiagem;443.67;3;3.87;MG;Site;Pix;Não
727;7e37df43-87c3-4c46-9e53-36e83482eabd;10/06/2025;11/06/2025;Mollitia;Cabelos;222.93;2;5.6;SP;Site;Boleto;Sim
728;95258fc8-0e0e-4539-a96b-ee6ad6aa9431;21/06/2025;28/06/2025;Provident;Beleza;42.91;2;31.25;RS;Site;Carteira Digital;Sim
729;26651f14-3cd6-46cc-b417-0d78724e5e5e;15/05/2025;19/05/2025;Blanditiis;Pele;118.05;3;10.14;RS;App;Pix;Não
730;fcfccbba-df13-4066-9ad0-5d6e449986be;08/03/2025;13/03/2025;Nulla;Maquiagem;373.06;1;12.73;SC;Loja Física;Cartão de Crédito;Sim
731;6b18e245-e77f-4608-bc8a-fb6254507523;04/05/2025;08/05/2025;Inventore;Cabelos;54.83;3;13.97;BA;App;Carteira Digital;Sim
732;a16f43e1-84d9-4f10-9c91-41dbb128db0e;09/03/2025;12/03/2025;Sint;Perfumes;444.73;4;9.88;BA;App;Boleto;Não
733;91434e02-c428-4993-b454-ac87d88f0df3;24/04/2025;27/04/2025;Necessitatibus;Infantil;485.95;4;12.05;RJ;App;Cartão de Crédito;Não
734;a38a2cbe-cdd8-44cc-b25c-f681a146bff8;05/04/2025;06/04/2025;Officiis;Beleza;72.22;3;7.28;MG;Loja Física;Boleto;Sim
735;bf4d4ffc-5bc4-4663-b7f4-ac10846c7d6f;11/05/2025;19/05/2025;Minus;Infantil;64.09;4;0.06;RS;Loja Física;Boleto;Não
736;0898b3a1-403f-4ecf-93c8-9124ee4585a6;15/02/2025;24/02/2025;Minus;Infantil;355.48;4;17.54;SC;Loja Física;Cartão de Crédito;Sim
737;31b4e278-b12a-4433-9328-9e991259e8bb;09/02/2025;14/02/2025;At;Perfumes;405.27;3;20.32;MG;Loja Física;Boleto;Sim
738;a5dcba4d-4768-4013-9cea-706d156f610c;06/07/2025;09/07/2025;Molestiae;Cabelos;479.27;2;39.03;PR;Loja Física;Pix;Não
739;c1675373-75c9-4035-91be-6348302f3a9a;10/03/2025;16/03/2025;Aspernatur;Perfumes;332.78;3;20.97;SC;App;Carteira Digital;Não
740;42df4d37-5b37-4c87-897a-ac1986606ffb;28/06/2025;03/07/2025;Nisi;Cabelos;225.12;1;8.34;DF;App;Carteira Digital;Sim
741;9f4b7eeb-0340-4b51-8d8c-bab49d72987c;16/03/2025;20/03/2025;Culpa;Beleza;188.61;4;5.78;BA;Loja Física;Pix;Não
742;017a0869-fe87-4551-8c3f-2c88d2488d05;20/03/2025;26/03/2025;Blanditiis;Infantil;274.25;1;48.74;RJ;App;Cartão de Crédito;Não
743;d7bba9fe-2de0-4eee-b03f-9d3a6088e63f;11/06/2025;17/06/2025;Dolorum;Pele;466.34;2;22.64;BA;App;Pix;Não
744;82295003-5372-4aa1-95f2-a62ac4d3ef9e;05/03/2025;14/03/2025;Natus;Cabelos;210.46;2;28.44;MG;Loja Física;Boleto;Sim
745;4fd0b956-def4-458f-bdba-7956cb9310cd;01/02/2025;08/02/2025;Ad;Maquiagem;438.01;1;14.69;SC;Loja Física;Pix;Sim
746;3bc9ea48-1995-4768-a8b3-673a9ea2771e;30/04/2025;03/05/2025;Distinctio;Infantil;360.5;3;24.26;SP;Loja Física;Carteira Digital;Não
747;863e8d54-491f-4d30-91c9-a5c27c0ea76d;04/03/2025;11/03/2025;Sunt;Pele;276.4;4;36.42;SC;App;Carteira Digital;Sim
748;95792150-b49c-4745-a42c-a221f8f7e903;26/03/2025;30/03/2025;Vero;Maquiagem;69.65;2;30.91;RS;App;Boleto;Não
749;da502861-844f-4bc2-a54b-4458874631f8;02/05/2025;06/05/2025;Modi;Infantil;476.85;3;34.13;BA;Loja Física;Pix;Sim
750;1baa80c5-3df1-4ebc-af09-e498d75590f8;18/04/2025;24/04/2025;Aperiam;Infantil;89.08;1;9.5;MG;App;Cartão de Crédito;Não
751;261fd909-2634-432b-a519-25b50319cf11;23/02/2025;01/03/2025;Eos;Cabelos;64.35;2;20.71;PR;Loja Física;Boleto;Não
752;03eedfcd-4dbf-45fd-8849-1e85e9a01418;20/02/2025;24/02/2025;Quod;Infantil;99.94;3;46.04;RJ;Site;Pix;Sim
753;ed3caca1-ce9c-45ea-a0de-1599c3009bf4;25/01/2025;31/01/2025;Cupiditate;Infantil;142.92;1;31.47;PR;App;Pix;Não
754;bce0fef4-9875-4310-8146-f63a57a6a748;08/03/2025;12/03/2025;Perferendis;Pele;460.49;1;16.92;PR;App;Cartão de Crédito;Não
755;a931b41b-579c-405c-bfcf-d732c78a6f09;04/05/2025;08/05/2025;Doloremque;Beleza;418.98;4;2.68;RJ;App;Boleto;Sim
756;875d328a-6b11-4398-9a5b-c573f87d5cd5;05/04/2025;10/04/2025;Voluptatum;Infantil;268.93;2;37.13;SC;Loja Física;Pix;Não
757;d2a5ce1c-d364-46bb-8536-1611e6f14c01;26/02/2025;01/03/2025;Libero;Beleza;382.58;2;7.03;MG;Site;Boleto;Não
758;26a8a530-7272-453c-8a6f-8f8c844305e5;17/06/2025;27/06/2025;Ea;Perfumes;275.67;4;15.73;DF;Site;Pix;Sim
759;68a98b03-2f94-4938-9471-1db6475bd2c8;09/02/2025;14/02/2025;Cumque;Beleza;123.6;2;44.3;DF;App;Boleto;Não
760;688ae403-5cc7-4a16-91f3-5fdda24e6f00;26/04/2025;02/05/2025;Voluptas;Infantil;305.77;1;7.85;SP;Site;Carteira Digital;Não
761;dfc4a3b6-0e01-4325-8ca5-55be225a6ab1;03/03/2025;14/03/2025;Unde;Cabelos;89.28;4;35.4;MG;Loja Física;Boleto;Não
762;e2437076-99dc-4eed-a109-647957409959;20/01/2025;24/01/2025;Eum;Beleza;499.75;2;24.21;MG;Loja Física;Carteira Digital;Não
763;f0e6f8e5-68a8-48ad-899e-edc23ad120c4;16/01/2025;21/01/2025;Iusto;Perfumes;456.13;3;3.12;SC;App;Carteira Digital;Sim
764;a1b7a3fc-92bf-433b-afc1-ecf574c56695;02/07/2025;12/07/2025;Quo;Beleza;152.86;1;38.32;RS;Loja Física;Pix;Sim
765;5f21ce8e-9033-48dc-9e12-516dc474f8a8;06/04/2025;15/04/2025;Ratione;Pele;308.47;2;17.99;RS;Site;Cartão de Crédito;Sim
766;9af7d832-4430-452a-ab55-1dc04430b7aa;10/05/2025;14/05/2025;Similique;Cabelos;423.26;4;35.73;BA;App;Boleto;Sim
767;e4070ac9-8c98-4606-9f56-f34f93e966d3;04/06/2025;09/06/2025;Illo;Perfumes;204.76;1;7.26;PR;Site;Cartão de Crédito;Sim
768;05cc9550-c386-4200-ac2c-7d8c2f8e7604;03/03/2025;09/03/2025;Laborum;Pele;164.78;4;45.76;PR;App;Pix;Não
769;c9498baf-4888-4ac1-b2e0-a8e74ef786a3;15/04/2025;22/04/2025;Ex;Infantil;427.31;2;10.47;MG;App;Carteira Digital;Não
770;fbf8a2f0-610a-4921-b737-3a71fd64b834;25/05/2025;03/06/2025;Nostrum;Cabelos;198.95;1;27.73;MG;App;Cartão de Crédito;Sim
771;643ef11a-2ed5-45d7-8957-bb8f1ab6bd89;14/01/2025;17/01/2025;Ipsam;Cabelos;147.67;2;24.98;MG;Site;Cartão de Crédito;Sim
772;c679632e-7898-4358-8e84-f5babc7020b6;13/05/2025;18/05/2025;Occaecati;Beleza;273.94;1;4.31;BA;Loja Física;Cartão de Crédito;Não
773;c02618e0-3ee5-4086-817e-6c580aad9853;13/03/2025;17/03/2025;Eius;Infantil;275.26;4;14.73;PR;Loja Física;Cartão de Crédito;Sim
774;41b5427b-d843-46cb-a967-b8ffcf50e59c;28/06/2025;29/06/2025;Nobis;Infantil;164.05;1;2.65;RJ;Loja Física;Cartão de Crédito;Sim
775;45e29a33-8895-4a17-8459-1077cf5a10a8;03/04/2025;08/04/2025;Quis;Infantil;102.78;4;40.94;RJ;App;Carteira Digital;Não
776;ee08d5ee-497e-4105-89b1-67c5b4a6d099;01/02/2025;06/02/2025;Exercitationem;Beleza;109.63;1;3.89;PR;App;Boleto;Sim
777;85b02fed-7441-42e7-bdd4-14f0915c59cc;12/01/2025;20/01/2025;Rem;Infantil;344.5;2;16.98;SP;App;Carteira Digital;Sim
778;941a96d8-0476-4fe7-83b2-5eeb5ca8a1ee;02/02/2025;06/02/2025;Quam;Infantil;356.71;3;42.72;PR;Loja Física;Boleto;Não
779;3f973e75-b078-4911-b768-781a7cfe52e5;26/02/2025;01/03/2025;Quod;Beleza;462.76;1;22.32;RJ;App;Cartão de Crédito;Sim
780;07399bee-dcf2-43c8-ac2a-fd386cb6d180;26/05/2025;01/06/2025;Et;Perfumes;452.81;4;15.42;RS;Loja Física;Boleto;Não
781;9ae9ee2e-c1c1-419d-9019-da716cb02203;24/04/2025;27/04/2025;Ad;Maquiagem;77.87;2;33.14;RS;App;Carteira Digital;Não
782;1a41666b-8e3f-4505-89e2-ccb2852fad64;14/01/2025;19/01/2025;Laboriosam;Cabelos;396.36;1;40.92;SP;Loja Física;Carteira Digital;Sim
783;ab0b62d0-3a84-41c4-a522-fdfbb8a93928;04/07/2025;10/07/2025;Labore;Infantil;342.91;2;47.39;DF;App;Boleto;Sim
784;c6c6cfe7-20c3-46ed-8bc4-9f7066ec78a6;03/07/2025;06/07/2025;Dolor;Beleza;221.33;2;37.82;RJ;Site;Carteira Digital;Sim
785;09bb42d1-5738-4920-9517-1a83cede07a7;13/03/2025;22/03/2025;Dolores;Beleza;436.55;4;20.44;RJ;Loja Física;Cartão de Crédito;Não
786;95278768-4de9-4873-b375-e0b3f1e34569;18/03/2025;22/03/2025;Nam;Infantil;372.83;1;28.61;RS;App;Pix;Não
787;cf78575d-3fa8-47f7-9e01-ceb1f3f7e0e8;18/04/2025;25/04/2025;Quae;Perfumes;91.25;1;32.32;SP;Site;Boleto;Sim
788;5036cf3e-fae4-4ede-aecf-5b6c9d2b588b;05/03/2025;10/03/2025;Distinctio;Pele;441.0;2;26.38;BA;Loja Física;Pix;Não
789;7257f6b7-1fd4-4ff6-b55d-1426f23c4e87;20/03/2025;25/03/2025;Consectetur;Infantil;205.15;4;34.09;RJ;Site;Cartão de Crédito;Sim
790;cdc28509-411f-4e14-bbf1-0fabc185ea71;28/03/2025;02/04/2025;Numquam;Cabelos;256.68;2;33.09;MG;App;Pix;Não
791;29bf6934-5e90-424e-a766-16876bd99361;13/01/2025;19/01/2025;Magni;Maquiagem;245.89;1;39.92;PR;Loja Física;Cartão de Crédito;Não
792;a40fb9fa-8c83-4a2e-afa6-4831a0873b29;05/02/2025;08/02/2025;Laboriosam;Pele;264.15;4;35.45;MG;Site;Carteira Digital;Não
793;bb9e4180-7e66-4e91-a332-96b26966e4e8;11/01/2025;16/01/2025;Ducimus;Perfumes;166.86;1;44.34;PR;App;Carteira Digital;Não
794;d8438d36-a5e1-4968-bc42-36e3b0f7af7c;30/01/2025;04/02/2025;Quasi;Infantil;288.35;2;40.36;MG;Site;Boleto;Sim
795;0b70d8f6-8acd-42ec-9cd2-2f96428b9f6b;23/03/2025;27/03/2025;Voluptates;Cabelos;294.69;1;8.89;RJ;App;Carteira Digital;Não
796;e169901c-bd29-4f1e-a471-4f30770a0c32;28/04/2025;07/05/2025;Laudantium;Cabelos;381.37;3;20.39;SC;App;Cartão de Crédito;Sim
797;8c7b13db-d4b8-4e8e-b530-7c7a5c3470f2;18/02/2025;21/02/2025;Repellat;Perfumes;30.67;1;8.78;DF;Site;Carteira Digital;Não
798;db6eceed-2f0c-4119-8ed2-9e03489e00cc;24/01/2025;27/01/2025;Molestias;Beleza;311.15;4;8.2;RJ;App;Pix;Sim
799;c4b943fd-7548-46d3-9641-0a15c0b8412e;12/06/2025;19/06/2025;Sequi;Infantil;438.91;2;2.49;RS;Loja Física;Pix;Sim
800;6c684ca7-2d6f-4d56-85c9-a23b2e5fa4e2;21/02/2025;24/02/2025;Sit;Perfumes;176.98;2;2.74;RS;App;Pix;Não
801;ac7bf689-2d51-4ca3-9548-133c5e8f9726;30/03/2025;08/04/2025;Magnam;Cabelos;418.17;2;6.25;SP;Site;Boleto;Não
802;8bd2e965-4c08-49f7-8ece-0381970b1248;21/04/2025;24/04/2025;Provident;Perfumes;499.15;1;4.9;MG;Site;Carteira Digital;Não
803;40a2980a-db87-4c7d-bc6a-ca639dca2f58;04/02/2025;06/02/2025;Quae;Cabelos;133.11;3;26.77;BA;App;Cartão de Crédito;Sim
804;acdb7360-281b-4c71-9415-869842004d84;20/06/2025;26/06/2025;Soluta;Maquiagem;55.62;3;39.78;SC;App;Boleto;Sim
805;bd19a5ff-7cb0-4ba7-b529-ad6d4413e978;27/02/2025;05/03/2025;Aliquid;Perfumes;274.55;3;38.51;DF;Loja Física;Carteira Digital;Sim
806;63b52d71-3051-4151-8a33-c12d1c2c6c7b;01/07/2025;04/07/2025;At;Perfumes;88.48;1;20.25;DF;App;Cartão de Crédito;Não
807;37b42f65-3caa-43ba-b42a-606dff159a7a;04/07/2025;09/07/2025;Neque;Infantil;202.32;3;33.52;SP;Site;Carteira Digital;Não
808;18958b4a-d3d0-4579-8c2e-7394730a86ac;14/06/2025;22/06/2025;Sed;Beleza;268.53;2;3.59;SP;Site;Pix;Sim
809;9ebcf220-4f61-4534-aaaa-c0aa518e8b48;05/03/2025;09/03/2025;Quasi;Infantil;183.69;3;36.77;DF;App;Pix;Sim
810;a1978fc8-1dbf-421c-a231-439972a3d590;11/06/2025;18/06/2025;Non;Cabelos;366.11;1;8.98;DF;App;Carteira Digital;Não
811;250dd909-22d1-4145-b259-617687abfced;15/06/2025;20/06/2025;Quas;Infantil;432.28;1;23.91;DF;Site;Cartão de Crédito;Sim
812;f639bd9c-114a-42c4-a8be-7975bce0fa5f;05/04/2025;08/04/2025;Eaque;Beleza;34.6;2;16.08;BA;App;Pix;Não
813;8a563118-9949-4582-a4f1-6db0ce7f18c3;05/04/2025;10/04/2025;Aspernatur;Infantil;269.69;1;25.53;RJ;Site;Boleto;Não
814;248dec06-8a24-409b-bdf4-904a11d4be4f;06/03/2025;11/03/2025;Eveniet;Cabelos;406.72;2;21.09;SC;Site;Pix;Sim
815;0460ce1d-d81e-4ef6-9d8e-0fe923637c11;27/04/2025;29/04/2025;Esse;Cabelos;332.38;3;38.26;RJ;App;Boleto;Não
816;a1f369cd-fc76-42fd-8d20-955c863bea14;10/04/2025;15/04/2025;Nobis;Cabelos;57.36;4;10.77;BA;Site;Carteira Digital;Sim
817;ac585063-0fb3-4b59-ac92-c0d1baff0bb3;11/06/2025;16/06/2025;Tempora;Infantil;469.17;4;8.61;RJ;App;Carteira Digital;Sim
818;04c89806-6426-4ef0-83a4-ba905ff8ba8d;18/04/2025;27/04/2025;Inventore;Perfumes;104.69;4;47.38;SP;Loja Física;Cartão de Crédito;Não
819;ba127c82-5937-499b-a248-3afd62f24ad6;14/05/2025;22/05/2025;Quae;Maquiagem;296.17;1;44.11;DF;Loja Física;Boleto;Sim
820;d35022e2-bcd6-46f3-a3cf-428ace74a7de;08/02/2025;14/02/2025;Blanditiis;Infantil;250.03;4;17.99;MG;Site;Carteira Digital;Não
821;64a0f745-bd12-4721-af5c-0c646e2c7e1f;05/03/2025;14/03/2025;Vel;Maquiagem;426.0;1;42.52;SC;App;Boleto;Não
822;88c0564b-d552-46ea-be50-ed8819b1b732;04/02/2025;06/02/2025;Debitis;Perfumes;301.22;2;20.67;BA;App;Carteira Digital;Sim
823;3b1ae04a-d765-43c8-b36e-155d03e0447e;06/05/2025;11/05/2025;Aut;Cabelos;121.24;4;36.06;SC;Loja Física;Pix;Não
824;e1897d60-2968-4f00-a958-101282c3dabb;27/02/2025;03/03/2025;Minus;Infantil;408.27;2;1.55;RS;Site;Boleto;Não
825;588b31c0-8fd0-4254-9ad7-94bcc2c4a830;23/02/2025;26/02/2025;Earum;Infantil;466.4;2;20.22;BA;Loja Física;Boleto;Sim
826;8c407ed0-e316-47e9-8a35-a5afed6bd40a;02/05/2025;08/05/2025;Atque;Maquiagem;354.31;4;18.84;BA;Loja Física;Cartão de Crédito;Não
827;4ade34df-a608-4914-8ad3-d9e6ffb02dd5;15/04/2025;16/04/2025;Hic;Maquiagem;143.38;4;12.44;DF;Loja Física;Carteira Digital;Não
828;f93d57c5-d2ab-4d72-96cb-6e18d5fd4a9e;08/04/2025;09/04/2025;Eveniet;Perfumes;315.13;3;25.21;SP;Loja Física;Cartão de Crédito;Sim
829;42b24262-2e51-442b-a305-686a9e008d99;19/01/2025;22/01/2025;Repudiandae;Perfumes;381.4;2;37.0;MG;Site;Cartão de Crédito;Sim
830;c1c43c86-ee0e-4777-9691-4e6bc9f41c1d;11/05/2025;15/05/2025;Veniam;Pele;374.37;4;19.17;MG;App;Pix;Sim
831;3d02e942-254d-4cb9-9625-38382b420c0e;05/03/2025;10/03/2025;Laboriosam;Beleza;422.98;2;49.84;PR;Site;Cartão de Crédito;Não
832;3d40747f-b761-4cd5-a2d7-e054fca2641e;19/06/2025;24/06/2025;Sunt;Perfumes;468.4;3;19.15;RJ;Loja Física;Boleto;Não
833;1ed74a82-1082-4f71-b49b-26ce22eeb6d4;26/02/2025;28/02/2025;Veniam;Cabelos;258.93;4;41.47;PR;Loja Física;Cartão de Crédito;Não
834;2c11065f-bac9-4a5a-a766-0a551ba8a2f3;26/04/2025;02/05/2025;Quas;Perfumes;219.87;1;47.17;SC;Loja Física;Pix;Sim
835;a2a76f11-036e-47af-a2d1-3866600934ba;04/06/2025;09/06/2025;Distinctio;Beleza;263.86;3;46.22;PR;Site;Carteira Digital;Sim
836;eeaad13b-0be2-417a-8de1-d3df6adc53b2;07/07/2025;09/07/2025;Quam;Infantil;487.29;1;25.18;BA;Loja Física;Boleto;Sim
837;126aab21-742c-4abe-aead-a6d0668005fd;07/02/2025;14/02/2025;Perspiciatis;Pele;257.57;4;1.65;DF;Site;Cartão de Crédito;Sim
838;547c30df-7298-441a-95e7-f1ff7f68f1cb;18/01/2025;21/01/2025;Eveniet;Cabelos;497.46;1;46.16;RJ;App;Cartão de Crédito;Não
839;812e1eaf-7e7e-464c-9fe8-9fe1fc6c699d;03/04/2025;08/04/2025;Quibusdam;Pele;141.22;1;48.39;PR;Site;Boleto;Não
840;7ab821be-8e90-4aba-b679-ca57ab812ba5;19/06/2025;25/06/2025;Voluptatibus;Beleza;278.18;1;20.8;BA;App;Boleto;Sim
841;57041032-240d-4e59-92b5-d58312e83fc0;10/05/2025;17/05/2025;Accusamus;Cabelos;355.51;4;5.66;BA;Loja Física;Cartão de Crédito;Não
842;4f81bfe2-4d44-4253-8ed1-4514b3bf519d;19/01/2025;25/01/2025;Nesciunt;Perfumes;254.99;2;47.26;BA;Site;Pix;Sim
843;14abc459-c4f6-4ee5-b133-3520cd7082d5;15/04/2025;20/04/2025;Possimus;Cabelos;437.42;1;49.21;RJ;Loja Física;Boleto;Não
844;230ff68d-d27b-4229-95a0-55ebb23dadec;25/01/2025;30/01/2025;Iure;Maquiagem;323.26;3;37.69;SC;Site;Pix;Sim
845;4ed42c88-9041-428f-8620-ca9f315e8ddb;06/07/2025;10/07/2025;Voluptas;Cabelos;482.31;2;41.02;BA;App;Pix;Não
846;38d380eb-d462-4377-9881-ab201aceadd0;29/01/2025;04/02/2025;Sunt;Cabelos;436.33;1;34.97;DF;Loja Física;Cartão de Crédito;Sim
847;3d5ee460-01ef-4faf-b1a1-85dc5416a0c2;02/05/2025;06/05/2025;Esse;Infantil;143.63;1;40.89;BA;App;Boleto;Sim
848;f17d5a53-c134-409a-a401-a787b2fb0ccd;17/04/2025;22/04/2025;Ipsa;Beleza;244.37;4;25.07;BA;App;Cartão de Crédito;Não
849;e60a6594-0fa4-4be0-8c1c-56120e9e594a;31/05/2025;07/06/2025;Dolorem;Pele;265.91;2;45.73;PR;Site;Pix;Não
850;5fe05c5d-e519-4fa5-b825-553ed5c54e0e;16/03/2025;22/03/2025;Officiis;Perfumes;248.79;2;47.37;SP;App;Boleto;Não
851;33aa8aef-bc1c-445d-bbe4-45042c5d7923;01/05/2025;04/05/2025;Accusantium;Maquiagem;468.97;2;24.53;RJ;Site;Boleto;Sim
852;c1e9683d-95e3-42e3-bc9b-7b74ebb1ace2;18/06/2025;25/06/2025;Dolorum;Infantil;397.37;3;28.29;RJ;Site;Boleto;Não
853;779260ec-329f-4e8e-991a-8a213a5b5d97;14/02/2025;20/02/2025;Cumque;Beleza;450.69;4;42.92;RS;Loja Física;Carteira Digital;Sim
854;10dc0db8-33e1-4b93-b510-1d8ff90b280d;22/01/2025;26/01/2025;Voluptatem;Infantil;389.38;2;27.19;MG;Site;Carteira Digital;Não
855;f81dc817-bd82-467c-bea3-6c03b711a82c;03/02/2025;11/02/2025;Culpa;Beleza;280.01;3;41.27;RJ;Site;Cartão de Crédito;Sim
856;c225b8c9-6e68-43d4-9753-141dd2f5cb88;18/03/2025;21/03/2025;Cumque;Pele;181.55;1;45.72;RJ;Loja Física;Boleto;Não
857;4b13c46a-109a-4abe-a81b-bd5865c9912f;02/06/2025;06/06/2025;Eligendi;Perfumes;50.62;4;46.25;SC;App;Carteira Digital;Não
858;20090013-caf5-42c9-a2df-7b09233b59f2;23/05/2025;29/05/2025;Quas;Pele;52.82;4;24.24;SP;App;Cartão de Crédito;Sim
859;fe91a2c5-4777-43b1-8775-64047f9bee79;13/06/2025;17/06/2025;Repellendus;Infantil;232.18;2;32.99;RJ;Loja Física;Cartão de Crédito;Sim
860;04417233-1db5-454e-a116-288eba1ab79c;21/04/2025;26/04/2025;Minima;Pele;444.07;1;10.39;RJ;App;Pix;Sim
861;0ef96d4a-3133-4afa-b4a9-1da3d6780885;05/04/2025;11/04/2025;Labore;Pele;79.88;1;32.14;DF;App;Carteira Digital;Sim
862;a261f03a-64de-463b-b08e-6e9b30d724ad;05/05/2025;13/05/2025;Dolorem;Perfumes;344.89;4;45.69;MG;Loja Física;Boleto;Sim
863;71c1fcae-bb3f-4114-b19e-0168328a4a9d;28/03/2025;31/03/2025;Quaerat;Infantil;484.43;3;38.53;SC;Loja Física;Pix;Sim
